distance	Sample.Label	Effort	Region.Label	Area	multiplier	utm.e	utm.n
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
5.5	D5	542566	Tai	40370000	0.1166667	692006	642200
5.5	D5	542566	Tai	40370000	0.1166667	692006	642200
5.5	D5	542566	Tai	40370000	0.1166667	692006	642200
6.5	D5	542566	Tai	40370000	0.1166667	692006	642200
6.5	D5	542566	Tai	40370000	0.1166667	692006	642200
7.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
9	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
9	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
9	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
11	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
11	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
11	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
11	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
13.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
5.5	D5	542566	Tai	40370000	0.1166667	692006	642200
5.5	D5	542566	Tai	40370000	0.1166667	692006	642200
6.5	D5	542566	Tai	40370000	0.1166667	692006	642200
7.5	D5	542566	Tai	40370000	0.1166667	692006	642200
9	D5	542566	Tai	40370000	0.1166667	692006	642200
9	D5	542566	Tai	40370000	0.1166667	692006	642200
9	D5	542566	Tai	40370000	0.1166667	692006	642200
4.5	D5	542566	Tai	40370000	0.1166667	692006	642200
3.5	D5	542566	Tai	40370000	0.1166667	692006	642200
3.5	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
3.5	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
7.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
7.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
6.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
6.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
5.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
5.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
5.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
4.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
4.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
4.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
4.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
4.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
4.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
9	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
11	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
13.5	E3	291528	Tai	40370000	0.1166667	692983	644219
18	E3	291528	Tai	40370000	0.1166667	692983	644219
	E4	631644	Tai	40370000	0.1166667	692963	643204
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
18	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
13.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
9	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
11	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
3.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
2.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
6.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
7.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
4.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
5.5	E5	583056	Tai	40370000	0.1166667	692995	642203
